GREEN LINE:
[62,j,yard, L: 50.000000, X: 0.000000, Y: 0.000000, TDBegin: 0.000000, TP: 0]
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 60.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[21,f,rail, L: 300.000000, X: -8471.600000, Y: -1799.000000, TDBegin: 16802.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: south        nextBranches:   length: 300.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 70.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[22,f,station, L: 300.000000, X: -8471.600000, Y: -2099.000000, TDBegin: 17102.600000, TP: 0]
BLOCK STATS:
         passengers: 86  direction: south        nextBranches:   length: 300.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 70.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[23,f,rail, L: 300.000000, X: -8471.600000, Y: -2399.000000, TDBegin: 17402.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: south        nextBranches:   length: 300.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 70.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[24,f,rail, L: 300.000000, X: -8471.600000, Y: -2699.000000, TDBegin: 17702.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: south        nextBranches:   length: 300.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 70.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[25,f,rail, L: 200.000000, X: -8471.600000, Y: -2999.000000, TDBegin: 18002.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: south        nextBranches:   length: 200.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 70.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[26,f,rail, L: 100.000000, X: -8471.600000, Y: -3199.000000, TDBegin: 18202.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: south        nextBranches:   length: 100.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 70.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[27,f,rail, L: 50.000000, X: -8471.600000, Y: -3299.000000, TDBegin: 18302.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: south        nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[28,f,rail, L: 50.000000, X: -8471.600000, Y: -3349.000000, TDBegin: 18352.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: south        nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[29,g,switch, L: 50.000000, X: -8471.600000, Y: -3399.000000, TDBegin: 18402.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: south        nextBranches: 30,150    length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[30,g,rail, L: 50.000000, X: -8471.600000, Y: -3449.000000, TDBegin: 18452.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: south        nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[31,g,station, L: 50.000000, X: -8471.600000, Y: -3499.000000, TDBegin: 18502.600000, TP: 0]
BLOCK STATS:
         passengers: 86  direction: south        nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[32,g,rail, L: 50.000000, X: -8471.600000, Y: -3549.000000, TDBegin: 18552.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: south        nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[33,h,rail, L: 50.000000, X: -8471.600000, Y: -3599.000000, TDBegin: 18602.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: south        nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[34,h,rail, L: 50.000000, X: -8471.600000, Y: -3649.000000, TDBegin: 18652.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: south        nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[35,h,rail, L: 50.000000, X: -8471.600000, Y: -3699.000000, TDBegin: 18702.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[36,i,underground, L: 50.000000, X: -8421.600000, Y: -3699.000000, TDBegin: 18752.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[37,i,underground, L: 50.000000, X: -8371.600000, Y: -3699.000000, TDBegin: 18802.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[38,i,underground, L: 50.000000, X: -8321.600000, Y: -3699.000000, TDBegin: 18852.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[39,i,station, L: 50.000000, X: -8271.600000, Y: -3699.000000, TDBegin: 18902.600000, TP: 0]
BLOCK STATS:
         passengers: 86  direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[40,i,underground, L: 50.000000, X: -8221.600000, Y: -3699.000000, TDBegin: 18952.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[41,i,underground, L: 50.000000, X: -8171.600000, Y: -3699.000000, TDBegin: 19002.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[42,i,underground, L: 50.000000, X: -8121.600000, Y: -3699.000000, TDBegin: 19052.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[43,i,underground, L: 50.000000, X: -8071.600000, Y: -3699.000000, TDBegin: 19102.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[44,i,underground, L: 50.000000, X: -8021.600000, Y: -3699.000000, TDBegin: 19152.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[45,i,underground, L: 50.000000, X: -7971.600000, Y: -3699.000000, TDBegin: 19202.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[46,i,underground, L: 50.000000, X: -7921.600000, Y: -3699.000000, TDBegin: 19252.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[47,i,underground, L: 50.000000, X: -7871.600000, Y: -3699.000000, TDBegin: 19302.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[48,i,station, L: 50.000000, X: -7821.600000, Y: -3699.000000, TDBegin: 19352.600000, TP: 0]
BLOCK STATS:
         passengers: 86  direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[49,i,underground, L: 50.000000, X: -7771.600000, Y: -3699.000000, TDBegin: 19402.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[50,i,underground, L: 50.000000, X: -7721.600000, Y: -3699.000000, TDBegin: 19452.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[51,i,underground, L: 50.000000, X: -7671.600000, Y: -3699.000000, TDBegin: 19502.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[52,i,underground, L: 50.000000, X: -7621.600000, Y: -3699.000000, TDBegin: 19552.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[53,i,underground, L: 50.000000, X: -7571.600000, Y: -3699.000000, TDBegin: 19602.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[54,i,underground, L: 50.000000, X: -7521.600000, Y: -3699.000000, TDBegin: 19652.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[55,i,underground, L: 50.000000, X: -7471.600000, Y: -3699.000000, TDBegin: 19702.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[56,i,underground, L: 50.000000, X: -7421.600000, Y: -3699.000000, TDBegin: 19752.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[57,i,station, L: 50.000000, X: -7371.600000, Y: -3699.000000, TDBegin: 19802.600000, TP: 0]
BLOCK STATS:
         passengers: 86  direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0

[58,j,yard, L: 50.000000, X: -7321.600000, Y: -3699.000000, TDBegin: 19852.600000, TP: 0]
BLOCK STATS:
         passengers: 0   direction: east         nextBranches:   length: 50.000000
         grade: 0.000000         height: 0.500000        temperature: 40.000000
         speedLimit: 30.000000   suggestedSpeed: 0.000000        totalDistance: 19902.600000
 BlOCK STATUS:
         railStatus: 1   circuitStatus: 1        powerStatus: 1
         heaterStatus: 0         crossingStatus: 0       switchStatus: 1
         trainPresent: 0


 RED LINE:

 END toStringDetailed()----------------------------------
